__run_id,__done,input_size,cache,sampling,execution_time,average_cpu_usage,memory_usage,energy_consumption,dram_energy,package_energy,pp0_energy,pp1_energy
run_0_repetition_0,DONE,1024,solve_n_queens,200,0.2347996,5.69496663,37089.48046875,7.8661214523315435,0.0,0.0,0.0,0.0
run_1_repetition_0,DONE,1024,solve_n_queens_cache,200,0.2304526,7.66022536,37128.89192708,8.645678443908691,0.0,0.0,0.0,0.0
run_2_repetition_0,DONE,1024,solve_n_queens_lru_cache,200,0.23094845,5.27882204,37110.11067708,7.592739105224609,0.0,0.0,0.0,0.0
run_3_repetition_0,DONE,4096,solve_n_queens,200,0.23594865,5.95290323,36791.58854167,7.735805091857911,0.0,0.0,0.0,0.0
run_4_repetition_0,DONE,4096,solve_n_queens_cache,200,0.24068524,5.41756868,36783.27734375,7.756483200073242,0.0,0.0,0.0,0.0
run_5_repetition_0,DONE,4096,solve_n_queens_lru_cache,200,0.22622149,18.91134113,36793.2890625,7.669219161987305,0.0,0.0,0.0,0.0
run_6_repetition_0,DONE,8192,solve_n_queens,200,0.23057415,13.22629513,37983.60026042,17.672093818664553,0.0,0.0,0.0,0.0
run_7_repetition_0,DONE,8192,solve_n_queens_cache,200,0.2302508,10.74953024,37776.0703125,9.316950706481935,0.0,0.0,0.0,0.0
run_8_repetition_0,DONE,8192,solve_n_queens_lru_cache,200,0.23042016,6.65283,37742.609375,9.82571992111206,0.0,0.0,0.0,0.0
